test_id,test,ablation,model,county_id,weighted_mae,baseline_mae,delta_mae
B0,2018_2022,C_plus_turnout_size,elastic_net,22,0.017016517064877324,0.01718478554675396,-0.000168268481876635
B0,2018_2022,C_plus_turnout_size,elastic_net,23,0.01386004097908698,0.017279253664364426,-0.0034192126852774455
B0,2018_2022,C_plus_turnout_size,elastic_net,24,0.014929328084655438,0.015880051632233726,-0.0009507235475782888
B0,2018_2022,C_plus_turnout_size,elastic_net,25,0.01486930661794739,0.01537138985860327,-0.0005020832406558793
B0,2018_2022,C_plus_turnout_size,lightgbm,01,0.021420217930558958,0.017703452777308688,0.0037167651532502705
B0,2018_2022,C_plus_turnout_size,lightgbm,03,0.016861586749859162,0.014583587548819044,0.002277999201040118
B0,2018_2022,C_plus_turnout_size,lightgbm,04,0.01451061078402517,0.012212805199016847,0.002297805585008323
B0,2018_2022,C_plus_turnout_size,lightgbm,05,0.014653716395623203,0.012528280296783921,0.002125436098839282
B0,2018_2022,C_plus_turnout_size,lightgbm,06,0.013408090024451145,0.012445628969866583,0.0009624610545845621
B0,2018_2022,C_plus_turnout_size,lightgbm,07,0.013152872661880434,0.012474773621412576,0.000678099040467858
B0,2018_2022,C_plus_turnout_size,lightgbm,08,0.013609837350189648,0.012905442271696264,0.0007043950784933837
B0,2018_2022,C_plus_turnout_size,lightgbm,09,0.014694582358938401,0.014708640646379707,-0.000014058287441305953
B0,2018_2022,C_plus_turnout_size,lightgbm,10,0.012223629303835507,0.011714603252406782,0.0005090260514287251
B0,2018_2022,C_plus_turnout_size,lightgbm,12,0.01830016547189471,0.015580333156594336,0.0027198323153003745
B0,2018_2022,C_plus_turnout_size,lightgbm,13,0.014071147228110578,0.012325266400384107,0.0017458808277264707
B0,2018_2022,C_plus_turnout_size,lightgbm,14,0.014944381812709805,0.01244770647759152,0.002496675335118286
B0,2018_2022,C_plus_turnout_size,lightgbm,17,0.01454157535754776,0.014662532034729068,-0.00012095667718130775
B0,2018_2022,C_plus_turnout_size,lightgbm,18,0.016384470630685356,0.013993197935049323,0.002391272695636033
B0,2018_2022,C_plus_turnout_size,lightgbm,19,0.01494270994828376,0.012900726657716905,0.002041983290566856
B0,2018_2022,C_plus_turnout_size,lightgbm,20,0.013852345552698967,0.013334617205333727,0.0005177283473652393
B0,2018_2022,C_plus_turnout_size,lightgbm,21,0.013498238423620497,0.01318146236878423,0.000316776054836267
B0,2018_2022,C_plus_turnout_size,lightgbm,22,0.016636670883517682,0.01718478554675396,-0.0005481146632362772
B0,2018_2022,C_plus_turnout_size,lightgbm,23,0.013695569422776555,0.017279253664364426,-0.0035836842415878714
B0,2018_2022,C_plus_turnout_size,lightgbm,24,0.014952335720921169,0.015880051632233726,-0.0009277159113125575
B0,2018_2022,C_plus_turnout_size,lightgbm,25,0.015538182094271168,0.01537138985860327,0.00016679223566789907
B0,2018_2022,C_plus_turnout_size,ridge,01,0.021047235733790953,0.017703452777308688,0.003343782956482265
B0,2018_2022,C_plus_turnout_size,ridge,03,0.01737630271668709,0.014583587548819044,0.002792715167868047
B0,2018_2022,C_plus_turnout_size,ridge,04,0.014889602215439578,0.012212805199016847,0.002676797016422731
B0,2018_2022,C_plus_turnout_size,ridge,05,0.014946183739638219,0.012528280296783921,0.0024179034428542974
B0,2018_2022,C_plus_turnout_size,ridge,06,0.013744724790904633,0.012445628969866583,0.0012990958210380502
B0,2018_2022,C_plus_turnout_size,ridge,07,0.013994318197823796,0.012474773621412576,0.0015195445764112202
B0,2018_2022,C_plus_turnout_size,ridge,08,0.014011253257604958,0.012905442271696264,0.0011058109859086937
B0,2018_2022,C_plus_turnout_size,ridge,09,0.015599960017560454,0.014708640646379707,0.0008913193711807474
B0,2018_2022,C_plus_turnout_size,ridge,10,0.013336083479577706,0.011714603252406782,0.0016214802271709242
B0,2018_2022,C_plus_turnout_size,ridge,12,0.019609985137711318,0.015580333156594336,0.0040296519811169815
B0,2018_2022,C_plus_turnout_size,ridge,13,0.013878339284659012,0.012325266400384107,0.0015530728842749041
B0,2018_2022,C_plus_turnout_size,ridge,14,0.015626815447862655,0.01244770647759152,0.003179108970271136
B0,2018_2022,C_plus_turnout_size,ridge,17,0.014603191213213705,0.014662532034729068,-0.00005934082151536242
B0,2018_2022,C_plus_turnout_size,ridge,18,0.016878890292968844,0.013993197935049323,0.002885692357919521
B0,2018_2022,C_plus_turnout_size,ridge,19,0.015543300119852941,0.012900726657716905,0.0026425734621360365
B0,2018_2022,C_plus_turnout_size,ridge,20,0.014797242933210742,0.013334617205333727,0.0014626257278770143
B0,2018_2022,C_plus_turnout_size,ridge,21,0.013910567321348693,0.01318146236878423,0.0007291049525644626
B0,2018_2022,C_plus_turnout_size,ridge,22,0.01687998601250624,0.01718478554675396,-0.0003047995342477204
B0,2018_2022,C_plus_turnout_size,ridge,23,0.013656648174091556,0.017279253664364426,-0.00362260549027287
B0,2018_2022,C_plus_turnout_size,ridge,24,0.014927365981638532,0.015880051632233726,-0.000952685650595194
B0,2018_2022,C_plus_turnout_size,ridge,25,0.014881203183956221,0.01537138985860327,-0.0004901866746470484
